-4.063171070499742299e-02,5.967055436464985263e-01,3.802724903169732329e+00
-4.167283788487818191e-02,5.967055436464985263e-01,4.394438224448078856e+00
-3.834860275899787396e-02,5.805380709260801186e-01,3.702724903169732684e+00
-2.730089554739084656e-02,6.787091071386640584e-01,4.828825870775811779e+01
-2.348624312935482586e-02,6.787091071386640584e-01,4.974618443783119659e+01
-2.433932772596167707e-02,6.638862048620631784e-01,4.818825870775812348e+01
1.212021299583898593e-01,9.812608307244808925e-01,2.101061430054117452e+01
1.182649447215865235e-01,9.812608307244808925e-01,2.195827305362977810e+01
1.336895322105423334e-01,9.772111589850107638e-01,2.091061430054117309e+01
6.828284585635439885e-02,8.457963769981654556e-01,8.164369086454072999e+00
7.937954889123639834e-02,8.457963769981654556e-01,8.837032502455443250e+00
6.033181712860650331e-02,8.349578177506050691e-01,8.064369086454073354e+00
8.824953522366660308e-02,8.338267103334930930e-01,2.628205065331525248e+01
7.841126001609899365e-02,8.338267103334930930e-01,2.737290240264242414e+01
7.821372600663781260e-02,8.226201609103097612e-01,2.618205065331525105e+01
-4.169904713060636203e-02,8.848917331352376126e-01,1.000578602057670352e+00
-3.914193662051079770e-02,8.848917331352376126e-01,1.380619281227045025e+00
-4.203259194799334464e-02,8.753994465591508067e-01,9.005786020576702633e-01
1.158908808816588448e-01,9.123504616821886959e-01,9.569148995127932267e+00
1.287595308910622349e-01,9.123504616821886959e-01,1.026261621488891151e+01
1.139718159593995639e-01,9.039803414170971552e-01,9.469148995127932622e+00
-2.614722271367079728e-02,8.987255365911351879e-01,-1.230653686093318155e+00
-3.066836025496351079e-02,8.987255365911351879e-01,-1.016785529825628531e+00
-2.571190516693343947e-02,8.897761504525067977e-01,-1.330653686093318244e+00
1.635461061683405881e-01,8.592144087257415075e-01,1.762224757755537397e+01
1.627228323542133093e-01,8.592144087257415075e-01,1.853352596584298695e+01
1.529956786583611672e-01,8.488109401943836341e-01,1.752224757755537610e+01
1.276687588740545998e-01,8.472510892513905878e-01,1.244569283100353019e+01
1.347249423023766102e-01,8.472510892513905878e-01,1.323660846504344946e+01
1.170728362431622954e-01,8.364585006709228665e-01,1.234569283100353054e+01
1.779892470403049431e-01,9.275095539616547979e-01,1.392957095690529812e+01
1.852814998233256460e-01,9.275095539616547979e-01,1.473568856697962381e+01
1.785192089934976856e-01,9.198485676638812336e-01,1.382957095690529670e+01
1.287969467918353428e-01,8.277860816724261772e-01,1.856444884135638418e+01
1.263572919172921138e-01,8.277860816724261772e-01,1.950273070004542575e+01
1.159800130097235205e-01,8.164004009937413375e-01,1.846444884135638631e+01
2.550550563089592354e-02,4.164486035262753294e-01,-3.804232675978510336e+00
2.507487085426973739e-02,4.164486035262753294e-01,-3.518401486699609393e+00
2.567437657376194296e-02,3.981833435636108476e-01,-3.904232675978509981e+00
-4.237046532129617321e-02,6.056648728717112240e-01,2.347987987694741108e+01
-4.279963760055906230e-02,6.056648728717112240e-01,2.454970732881742990e+01
-4.334250461759893425e-02,5.896304080985536045e-01,2.337987987694741321e+01
-4.144220992072498999e-02,8.012066949289397000e-01,4.416027752544340501e+01
-4.289778703963890299e-02,8.012066949289397000e-01,4.554676165179887448e+01
-4.231701071413940946e-02,7.890795028910700948e-01,4.406027752544340359e+01
2.503752440454339381e-02,5.227994551656989231e-01,-4.851923939249948248e+00
2.554278931586885862e-02,5.227994551656989231e-01,-4.741644436118980011e+00
2.438500233300558775e-02,5.056469212367137311e-01,-4.951923939249947892e+00
-1.410231086637893372e-02,4.264648018143226693e-01,2.199644953743072051e+01
-1.296379573650574893e-02,4.264648018143226693e-01,2.305806786295951838e+01
-8.934561950191034080e-03,4.082906345076751098e-01,2.189644953743072264e+01
-3.988561089728719089e-02,9.941449946447619146e-01,4.385746936571631238e+01
-4.187993540570943141e-02,9.941449946447619146e-01,4.520011782233151365e+01
-3.812972407962784971e-02,9.917852305396106516e-01,4.375746936571631807e+01
1.064025370455246450e-01,9.185397449783995194e-01,2.999095305170160231e+01
9.283491603887183974e-02,9.185397449783995194e-01,3.113273184843470887e+01
1.054518265935485005e-01,9.104499973639961219e-01,2.989095305170160088e+01
-1.232932648504715505e-02,4.155443317903975697e-01,2.049546009153312554e+01
-1.139251300965556449e-02,4.155443317903975697e-01,2.152931039076812425e+01
-7.129731161174722269e-03,3.972709799072969283e-01,2.039546009153312411e+01
-1.888864423503219814e-02,4.300997063089277983e-01,1.657497449621840957e+01
-1.851719535574166894e-02,4.300997063089277983e-01,1.752743807732260706e+01
-1.367839596151022852e-02,4.119592650695332869e-01,1.647497449621841170e+01
-3.280733560021191486e-02,6.354362923606976521e-01,1.872193862998304681e+01
-3.354097837210324312e-02,6.354362923606976521e-01,1.969387528389417952e+01
-3.722775562391019560e-02,6.198671728600863018e-01,1.862193862998304894e+01
5.495187527378629644e-02,7.606272158861566712e-01,1.788581979374709974e+01
5.342079595400476416e-02,7.606272158861566712e-01,1.882142030838483393e+01
4.190811425243894106e-02,7.474921829188396760e-01,1.778581979374709832e+01
1.522456982326448639e-02,4.035070483960630505e-01,-2.717972690451420092e-01
1.342049709191909038e-02,4.035070483960630505e-01,2.074767049857353385e-01
1.813225186877511289e-02,3.851280388956383471e-01,-3.717972690451416540e-01
7.837483570134666164e-03,9.998001703924900285e-01,1.749569168844560707e+01
9.273519819089259125e-03,9.998001703924900285e-01,1.834463508929832898e+01
1.885116749447879672e-02,9.992004340808401386e-01,1.739569168844560565e+01
-4.293188519674801668e-02,5.795695867930773515e-01,1.495522373584314835e+01
-4.292819931285313945e-02,5.795695867930773515e-01,1.585332740625264947e+01
-4.344624228370591590e-02,5.631563082127241104e-01,1.485522373584314870e+01
5.537739776107911821e-02,9.877064944936442270e-01,2.878048693191203355e+01
4.706548798660578625e-02,9.877064944936442270e-01,2.987796667228142411e+01
6.584542155143142950e-02,9.843827721463931368e-01,2.868048693191203569e+01
-2.669192677663290852e-02,7.874507689750425143e-01,3.375917153841820451e+00
-2.110052730621767014e-02,7.874507689750425143e-01,3.903472481053845478e+00
-3.019516560590320212e-02,7.749665548538886561e-01,3.275917153841820362e+00
-1.201721804442951701e-02,5.824177129787833085e-01,4.540148038804646546e+01
-8.367413837322940778e-03,5.824177129787833085e-01,4.682777079973946854e+01
-8.142734634813028963e-03,5.660445238483498009e-01,4.530148038804646404e+01
9.655004669553284360e-03,9.713579428043586095e-01,6.464814853710466380e+00
1.983183370735563597e-02,9.713579428043586095e-01,7.028507720270871673e+00
1.405034765560997899e-02,9.664115742054871783e-01,6.364814853710466735e+00
-4.273222362330700297e-02,7.725755743926921992e-01,4.333333434116023852e+01
-4.340322689373800336e-02,7.725755743926921992e-01,4.471114832551207741e+01
-4.324894308661371423e-02,7.597234546617745998e-01,4.323333434116023710e+01
1.650848732210812020e-02,5.060586390006523994e-01,-5.199821714744389922e+00
1.871314198206449134e-02,5.060586390006523994e-01,-5.183142627788478229e+00
1.477907435644766621e-02,4.887085991278986574e-01,-5.299821714744389567e+00
1.319275603407903397e-01,8.486140271010621516e-01,2.277213897749075855e+01
1.241935569173901605e-01,8.486140271010621516e-01,2.379326352816038437e+01
1.213018979511563816e-01,8.378647651404864671e-01,2.267213897749075713e+01
-3.965565543084088873e-02,5.393311714258259837e-01,2.412514237547286555e+01
-3.883081718868396093e-02,5.393311714258259837e-01,2.521460355027026523e+01
-3.678112626536270136e-02,5.223825565118422887e-01,2.402514237547286768e+01
3.372807304604215350e-02,9.735424509058719922e-01,7.989791658022148191e+00
4.466468408411048557e-02,9.735424509058719922e-01,8.604523229874569523e+00
3.971960003361805353e-02,9.687779290126028453e-01,7.889791658022147658e+00
1.825418201705279464e-01,9.352263737495764007e-01,2.245931638331892444e+01
1.752080307283064575e-01,9.352263737495764007e-01,2.345458403172271744e+01
1.847388167497752698e-01,9.279588003460244039e-01,2.235931638331892657e+01
6.896544607941661187e-02,9.892375730761974184e-01,2.603175794336767979e+01
6.224816804154224836e-02,9.892375730761974184e-01,2.707647500619609460e+01
8.091157981528182552e-02,9.861135626719134128e-01,2.593175794336767837e+01
1.266065280798923075e-02,9.422627859566086173e-01,5.276209261156198593e+00
2.404458145743884265e-02,9.422627859566086173e-01,5.814738115399627816e+00
1.410818681378071815e-02,9.353772988155563128e-01,5.176209261156198949e+00
2.012719681487434159e-02,4.343366463669371402e-01,4.619637509112080664e+01
2.163107492656868996e-02,4.343366463669371402e-01,4.764587289553052329e+01
2.207435150911039173e-02,4.162359705300768820e-01,4.609637509112080522e+01
-3.157782474202651402e-02,4.780198433390024926e-01,1.703326476983719573e+01
-3.122490000933578896e-02,4.780198433390024926e-01,1.798973720603931525e+01
-2.714955613234305148e-02,4.603584329419369015e-01,1.693326476983719786e+01
1.954915738282949310e-03,8.100581747895729823e-01,3.438000673485720426e+01
-6.140856423518139054e-03,8.100581747895729823e-01,3.561495949722821308e+01
-3.868852556949472967e-03,7.981699600434941644e-01,3.428000673485720284e+01
2.956367826403651349e-03,7.120432903364424249e-01,1.169434936935796010e+01
5.625692440602078973e-03,7.120432903364424249e-01,1.249393940991255825e+01
-6.474925264251214958e-03,6.978591112723581125e-01,1.159434936935796046e+01
-8.810063577267527105e-03,5.490948478640149677e-01,4.327734695776267415e+01
-5.425607608977936480e-03,5.490948478640149677e-01,4.467623031463672589e+01
-4.755365470520160273e-03,5.322709460365262490e-01,4.317734695776267273e+01
-3.249316991640478769e-02,7.085877660859095650e-01,5.171184047289598240e+00
-2.919294264849770990e-02,7.085877660859095650e-01,5.784100018958030276e+00
-3.620327333334151521e-02,6.943345403089311585e-01,5.071184047289598595e+00
4.509321295933544499e-02,9.964694557213517045e-01,1.700546814174629162e+01
4.732888345225268190e-02,9.964694557213517045e-01,1.785035120592969093e+01
5.799407679742486776e-02,9.945911587593985193e-01,1.690546814174629375e+01
2.500253410792996345e-02,5.828620601142634472e-01,-4.390930197540307667e+00
2.402193264649126608e-02,5.828620601142634472e-01,-4.262301532865659048e+00
2.543596523635177631e-02,5.664951526704613549e-01,-4.490930197540307311e+00
-4.315081300322531205e-02,5.516983717924354158e-01,1.403228188841162627e+01
-4.317564423519998362e-02,5.516983717924354158e-01,1.491324153437495958e+01
-4.188045965055284953e-02,5.349082736755641498e-01,1.393228188841162662e+01
-2.060927003164016863e-02,7.693191134427306288e-01,4.437867276845628872e+00
-1.475813430503201962e-02,7.693191134427306288e-01,5.010111901777507093e+00
-2.529847570496070522e-02,7.563888126016423685e-01,4.337867276845628339e+00
-3.739296421603403864e-02,8.169378828726996389e-01,1.784694409830431816e+00
-3.347109647183459102e-02,8.169378828726996389e-01,2.235524041230790182e+00
-3.894287136418669859e-02,8.052407563449307526e-01,1.684694409830431727e+00
-1.168418135725364342e-02,6.972606696278154104e-01,1.022755900374947657e+01
-8.833911545686540939e-03,6.972606696278154104e-01,1.099184532682711435e+01
-1.936263823447301885e-02,6.827858246674107789e-01,1.012755900374947871e+01
-2.355835334467378320e-02,4.469199481115088135e-01,1.272653298408027212e+01
-2.380314908908780572e-02,4.469199481115088135e-01,1.359125909172352564e+01
-1.851464979415649859e-02,4.289402807537340268e-01,1.262653298408027425e+01
5.206095908171185643e-02,9.231878601480899560e-01,3.474487356822636741e+01
3.908034495617129789e-02,9.231878601480899560e-01,3.596677103064239844e+01
5.187035470891894484e-02,9.153167606373759924e-01,3.464487356822637310e+01
2.483719278478983133e-02,5.764771690344955291e-01,-4.721436792030172747e+00
2.546719746921525390e-02,5.764771690344955291e-01,-4.662246994527370347e+00
2.419655199231537240e-02,5.600207017808507270e-01,-4.821436792030172391e+00
-4.334712529611953191e-02,8.370560645954434609e-01,4.854178746675515299e+01
-4.330304015337856083e-02,8.370560645954434609e-01,4.998617052372654967e+01
-4.344180388615382499e-02,8.259470460061659747e-01,4.844178746675515157e+01
-4.170425112391648592e-02,5.775873121011013689e-01,2.833319880117533174e+01
-4.084256456834436250e-02,5.775873121011013689e-01,2.949399557137068584e+01
-3.965960832440855455e-02,5.611463086129205857e-01,2.823319880117533387e+01
5.184497934039759837e-02,9.390425729913478570e-01,3.475085999457724739e+01
3.901889787715738522e-02,9.390425729913478570e-01,3.596925839960741200e+01
5.350598714201763861e-02,9.319792114992595522e-01,3.465085999457724597e+01
9.948404779954204968e-02,9.590630714473988849e-01,1.032323237842999930e+01
1.112672715544905239e-01,9.590630714473988849e-01,1.101905564820761541e+01
1.053386697876452366e-01,9.532077916465035994e-01,1.022323237842999788e+01
-2.737513841256612040e-02,6.150745058940787491e-01,5.939339425309064779e-02
-3.039396441719133951e-02,6.150745058940787491e-01,4.983909579382830302e-01
-2.383807785798236836e-02,5.991831665134796925e-01,-4.060660574690899693e-02
9.328309035347613631e-03,4.261951130404569299e-01,-5.644062024554577839e+00
1.184418870122866743e-02,4.261951130404569299e-01,-5.615615661238811285e+00
7.163773816806202552e-03,4.080184577099538745e-01,-5.744062024554577484e+00
5.362965246664105207e-02,8.257371769913014470e-01,2.931707296842044030e+01
4.344306259669682146e-02,8.257371769913014470e-01,3.046397252811937761e+01
4.494511540184988052e-02,8.142916858513467027e-01,2.921707296842044244e+01
9.721862012551456267e-02,8.074721276828304983e-01,2.100675788805303057e+01
9.212124279813674321e-02,8.074721276828304983e-01,2.199984421780357735e+01
8.429391738336329543e-02,7.955133106888691019e-01,2.090675788805302915e+01
4.300568138579844574e-02,9.393842285492862709e-01,3.557916780092467945e+01
3.053833636979698049e-02,9.393842285492862709e-01,3.681111706134092998e+01
4.459959184783208325e-02,9.323394899438163241e-01,3.547916780092468514e+01
-3.928841854508529491e-02,7.194170778063936345e-01,3.329714398794774155e+00
-3.682530882097100056e-02,7.194170778063936345e-01,3.875209776728857136e+00
-4.122756809653808918e-02,7.053825585050129687e-01,3.229714398794774066e+00
-6.022846199752724013e-03,5.060423558812614520e-01,1.030418633099099424e-01
-8.945017135610919615e-03,5.060423558812614520e-01,5.736533363581584055e-01
-1.750847924007176582e-03,4.886921282042800407e-01,3.041863309910297630e-03
9.748227647207677315e-02,9.753402839409873737e-01,2.745539618673718607e+01
8.778497444773231129e-02,9.753402839409873737e-01,2.853437868843305480e+01
1.070031480346840952e-01,9.707313879525026890e-01,2.735539618673718465e+01
1.439010427367956590e-02,7.995883361610436335e-01,-3.097906051438945596e+00
1.061092919777890421e-02,7.995883361610436335e-01,-3.017755226188993500e+00
1.545122288497323068e-02,7.874182546757985124e-01,-3.197906051438945685e+00
-2.924438445070054460e-02,6.903399267341369105e-01,2.834020901883912202e+01
-3.212076981465848691e-02,6.903399267341369105e-01,2.948835482117745599e+01
-3.387756755769309736e-02,6.757331246567290783e-01,2.824020901883912416e+01
-3.145977556048783728e-03,4.151508139374183726e-01,2.805058618455704789e+01
-1.391132979604490193e-03,4.151508139374183726e-01,2.922272257864616307e+01
1.606002066857479442e-03,3.968739474282634294e-01,2.795058618455705002e+01
3.129178150881737480e-02,7.355794786768060645e-01,1.617076278983456561e+01
3.121969738390036747e-02,7.355794786768060645e-01,1.707277480811022485e+01
1.930731065880492495e-02,7.218845022573971981e-01,1.607076278983456419e+01
2.015671198161770802e-02,4.464719454448591862e-01,4.756596848890419693e+01
2.170090947254217292e-02,4.464719454448591862e-01,4.903344380147874659e+01
2.206597274834638453e-02,4.284878944352346619e-01,4.746596848890419551e+01
-3.294547638063610034e-02,8.875152636249620253e-01,-9.861067197238255755e-01
-3.662571951929110420e-02,8.875152636249620253e-01,-7.387670406805368906e-01
-3.240728232691034855e-02,8.781228145204158508e-01,-1.086106719723825664e+00
-2.523297751517025733e-02,7.212736278639203524e-01,5.239474585115476657e+01
-2.099066642242625180e-02,7.212736278639203524e-01,5.390435287695989786e+01
-2.263514292249266951e-02,7.072772966796277982e-01,5.229474585115476515e+01
-4.217238552012548408e-02,9.872145426082865605e-01,5.204194839340308931e+01
-4.033180478038850963e-02,9.872145426082865605e-01,5.350580324375391683e+01
-4.270998949487685853e-02,9.838293760927885323e-01,5.194194839340308789e+01
1.510697030702340404e-01,9.714614074843803682e-01,1.912364921678227958e+01
1.502617188106365742e-01,9.714614074843803682e-01,2.003522672514268521e+01
1.617968818760819605e-01,9.665234845737479263e-01,1.902364921678228171e+01
2.044305649285324891e-02,3.950381021079632515e-01,4.184358984439323592e+01
2.175437382680545095e-02,3.950381021079632515e-01,4.323441604413415007e+01
2.242246406922369581e-02,3.765870272551504749e-01,4.174358984439323450e+01
1.466065124378508056e-01,9.705830893214794086e-01,2.188150116366555054e+01
1.417581510520795895e-01,9.705830893214794086e-01,2.285269371988880849e+01
1.568944743782750284e-01,9.655739718840992136e-01,2.178150116366554911e+01
-2.615957983260739847e-02,5.851026592454056097e-01,3.985161367263944499e+01
-2.309262256382583339e-02,5.851026592454056097e-01,4.119698720985253715e+01
-2.232164109071697530e-02,5.687675392046852574e-01,3.975161367263944356e+01
1.935413913160756449e-01,9.364966863160801847e-01,2.019754159953269834e+01
1.897052964180734880e-01,9.364966863160801847e-01,2.114539037425032220e+01
1.961085711707350465e-01,9.292963322393950065e-01,2.009754159953270047e+01
1.689083074550274885e-02,6.720293854579075798e-01,-3.712259734029150327e+00
1.381300746920172996e-02,6.720293854579075798e-01,-3.567057279923094182e+00
1.848021075515757575e-02,6.570854818125554386e-01,-3.812259734029149971e+00
-7.714364849159212160e-03,7.813649017550274856e-01,3.342583759191858661e+01
-1.438808453471714099e-02,7.813649017550274856e-01,3.464902462867742372e+01
-1.362432151678615554e-02,7.687279775283838434e-01,3.332583759191858519e+01
4.008242949657610243e-02,7.772481619396979236e-01,2.546198917109828841e+01
3.315609888894004154e-02,7.772481619396979236e-01,2.654650430156735297e+01
2.935881540346944180e-02,7.645096731375390364e-01,2.536198917109828699e+01
-3.083392224996276895e-02,6.921794578444628865e-01,4.796474258075164698e+01
-2.722810940803633423e-02,6.921794578444628865e-01,4.941691041826939568e+01
-2.813433552338522395e-02,6.776074802233430505e-01,4.786474258075164556e+01
2.230076761938164925e-02,6.699156911343566723e-01,-3.975310534495744896e+00
2.021658825433523057e-02,6.699156911343566723e-01,-3.874053759226885774e+00
2.323933559622270301e-02,6.549339587515374816e-01,-4.075310534495744541e+00
-3.399487611309719159e-02,7.146675963082018690e-01,4.838445267894171309e+01
-3.060250250692655993e-02,7.146675963082018690e-01,4.984024229694669117e+01
-3.167807282882516284e-02,7.005363153000774279e-01,4.828445267894171167e+01
-4.344507265093659060e-02,9.364981226924734559e-01,9.395871706931810952e-01
-4.283897038831523119e-02,9.364981226924734559e-01,1.280103929539108121e+00
-4.344009427994034722e-02,9.292978450420019687e-01,8.395871706931810063e-01
2.926425977263682338e-02,7.358726959259545009e-01,1.891158818905880068e+01
2.712458935994800993e-02,7.358726959259545009e-01,1.987302492888888494e+01
1.751885433206459147e-02,7.221840308585961710e-01,1.881158818905880281e+01
-1.363916584856928946e-02,4.819250546908040445e-01,3.283263524604930694e+01
-1.121427081454861273e-02,4.819250546908040445e-01,3.407831101011043984e+01
-8.911123169352001133e-03,4.643055923337089941e-01,3.273263524604930552e+01
1.906855811165157968e-02,3.890107091313268484e-01,-8.104259614347792962e-01
1.755594170872472673e-02,3.890107091313268484e-01,-3.511702074882787628e-01
2.135238750844117156e-02,3.705094732245051148e-01,-9.104259614347789409e-01
1.553051873619546441e-01,9.598474555215371629e-01,1.458104406029009326e+01
1.617635430554119902e-01,9.598474555215371629e-01,1.539111245925794336e+01
1.629085544498741489e-01,9.540454168395798851e-01,1.448104406029009361e+01
1.730060915393543189e-02,8.245475010774461211e-01,5.760278269998598155e+00
2.706990303278096130e-02,8.245475010774461211e-01,6.362469119048262733e+00
1.094397313248721311e-02,8.130674967584121671e-01,5.660278269998597622e+00
-4.317812952364195184e-02,8.707946372094128584e-01,5.575607490653902154e-01
-4.187918024278696610e-02,8.707946372094128584e-01,9.212533235029347622e-01
-4.332130810571199059e-02,8.607882010840866016e-01,4.575607490653901266e-01
1.580222707976429164e-01,9.587519435613565122e-01,1.469237204417675002e+01
1.643048619707108970e-01,9.587519435613565122e-01,1.550570165625567753e+01
1.654146042663518501e-01,9.528756964667374207e-01,1.459237204417675038e+01
-4.207003013068769115e-02,9.852987922761874406e-01,5.243946308103421217e+01
-4.015769783135109128e-02,9.852987922761874406e-01,5.390957093384471221e+01
-4.260466302460159949e-02,9.816851677850537694e-01,5.233946308103421075e+01
-3.868881884601831078e-02,8.475367853664236284e-01,1.430005668438518729e+00
-3.495880782971935719e-02,8.475367853664236284e-01,1.851216231286337166e+00
-3.972177017753967393e-02,8.367532581850058993e-01,1.330005668438518640e+00
-4.209047773474494658e-02,9.830946467799455135e-01,5.271717187597982957e+01
-4.016915087647617011e-02,9.830946467799455135e-01,5.419192928155576539e+01
-4.259397156131449619e-02,9.792363164621733507e-01,5.261717187597982814e+01
2.469379960839112806e-02,9.985933976030231252e-01,1.670087003631200417e+01
2.694766014175787455e-02,9.985933976030231252e-01,1.753466854072999936e+01
3.668982839083451131e-02,9.973333363074025071e-01,1.660087003631200631e+01
-2.148585569304228490e-02,8.433441075214258564e-01,4.054101168966583657e+01
-2.774579796843800253e-02,8.433441075214258564e-01,4.186824533961766548e+01
-2.424117896324259891e-02,8.324286826591998922e-01,4.044101168966583515e+01
-2.802469725136831277e-02,5.134917836825378945e-01,2.955510425548812492e+01
-2.608664485846968681e-02,5.134917836825378945e-01,3.074345633268067957e+01
-2.365898762471864425e-02,4.962283426521841290e-01,2.945510425548812350e+01
-3.311602011956502056e-02,9.008316391700122994e-01,2.061468709748735417e+00
-2.754901369155899823e-02,9.008316391700122994e-01,2.486537106193800195e+00
-3.371056935460059467e-02,8.919686860811882889e-01,1.961468709748735328e+00
1.807657598703369187e-02,9.787781787725283733e-01,7.636035288037791524e+00
2.804418553345579615e-02,9.787781787725283733e-01,8.234863225200559356e+00
2.403384157035716104e-02,9.744842506538871074e-01,7.536035288037790991e+00
-4.077103308332268028e-02,5.547338042797321789e-01,2.568609869669948509e+01
-3.993977954885574722e-02,5.547338042797321789e-01,2.680244159744850307e+01
-3.828590016840509314e-02,5.379834128056278919e-01,2.558609869669948367e+01
-4.165687230535038837e-02,7.444984671758573258e-01,4.002922712014906637e+01
-4.289862115687059080e-02,7.444984671758573258e-01,4.136110899422178022e+01
-4.270031585797530449e-02,7.309979791933669535e-01,3.992922712014906494e+01
-3.624373923580691964e-02,6.148154779257243296e-01,1.601192948423446616e+00
-3.823017666920792285e-02,6.148154779257243296e-01,2.106951546365104733e+00
-3.331376330358178789e-02,5.989201506991237434e-01,1.501192948423446971e+00
-1.532807723800296007e-02,8.766095840117793525e-01,4.114554794447818864e+01
-2.275980611846618179e-02,8.766095840117793525e-01,4.247699679333103973e+01
-1.739592873633099418e-02,8.668108638680469547e-01,4.104554794447819432e+01
-1.106723226293726547e-02,6.803096350246407020e-01,1.487335069564893075e+01
-1.068253697773936979e-02,6.803096350246407020e-01,1.575481858939330948e+01
-1.924872592194267970e-02,6.655160583275460118e-01,1.477335069564893111e+01
7.561633589885151038e-03,3.687956869969445384e-01,-5.876114204686427200e+00
9.984184838191719272e-03,3.687956869969445384e-01,-5.806347255776270977e+00
5.212413800616949415e-03,3.501329599457598807e-01,-5.976114204686426845e+00
-4.203536535066867974e-02,8.229016027832609659e-01,5.098296422075408429e+01
-4.006901026484867984e-02,8.229016027832609659e-01,5.246271862712671208e+01
-4.139337938186087723e-02,8.113741073726850050e-01,5.088296422075408287e+01
2.054836770084873809e-02,4.993929009133560304e-01,-5.173831813552822290e+00
2.221994973993546285e-02,4.993929009133560304e-01,-5.112583273318798582e+00
1.907147029885670683e-02,4.819666682269074243e-01,-5.273831813552821934e+00
-4.343607959541775920e-02,9.864433547175959216e-01,4.991672895731090875e+01
-4.286396095880409818e-02,9.864433547175959216e-01,5.135138284656437691e+01
-4.341217702666577694e-02,9.829642488906017439e-01,4.981672895731090733e+01
2.843193514796543003e-02,9.985443182226375614e-01,2.208540313702441793e+01
2.650784633410591118e-02,9.985443182226375614e-01,2.304102930288285478e+01
4.082213382303363780e-02,9.972659396665005671e-01,2.198540313702441651e+01
-4.213302533088669755e-02,9.717129577116231376e-01,5.372108641542732244e+01
-4.016350105348011346e-02,9.717129577116231376e-01,5.521315487777431485e+01
-4.250810083346134860e-02,9.667956356066460533e-01,5.362108641542732101e+01
9.521436328129909143e-02,9.312873836731886401e-01,8.799547811947119769e+00
1.086596718980768345e-01,9.312873836731886401e-01,9.462659572820770748e+00
9.615757313016268237e-02,9.238159113070435469e-01,8.699547811947120124e+00
1.894421657668687170e-02,7.830998040797393367e-01,7.392392588598443837e+00
2.668273473315936270e-02,7.830998040797393367e-01,8.058081556175931581e+00
1.043774869587355859e-02,7.705060975201661888e-01,7.292392588598444192e+00
1.864140470788672177e-02,4.146220582350544359e-01,-1.519212954391420567e+00
1.693346511652000369e-02,4.146220582350544359e-01,-1.099474917164779519e+00
2.093314914186772749e-02,3.963404757257194544e-01,-1.619212954391420212e+00
6.002562607548993234e-02,8.303079613573478568e-01,2.903580773046646613e+01
4.961055355665022759e-02,8.303079613573478568e-01,3.017702811794924145e+01
5.128880586197346464e-02,8.189965514757689968e-01,2.893580773046646826e+01
1.119799227911066619e-01,9.751774936675597916e-01,1.344259947686693124e+01
1.196645914205391320e-01,9.751774936675597916e-01,1.421572397416812983e+01
1.221329831863338100e-01,9.705542677902836424e-01,1.334259947686693160e+01
-2.458141935425729382e-02,7.144682854239726710e-01,-1.575328783805207244e+00
-2.854410674614637003e-02,7.144682854239726710e-01,-1.262057713122219926e+00
-2.190327462710273815e-02,7.003329728476556104e-01,-1.675328783805207333e+00
-2.828408032189551682e-02,5.338965972107380109e-01,3.228957415723834323e+00
-3.033333915373550432e-02,5.338965972107380109e-01,3.814002727734744802e+00
-2.409624745772954296e-02,5.168799533101587906e-01,3.128957415723834679e+00
1.671980795169137057e-01,9.273055759615194127e-01,1.295863938542808746e+01
